Info 0    [17:40:56.003] Starting TS Server
Info 3715 [19:12:02.819] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3716 [19:12:02.845] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 972 structureChanged: false Elapsed: 25.797522999346256ms
Info 3717 [19:12:02.845] Different program with same set of files:: structureIsReused:: 2
Info 3718 [19:12:03.387] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3719 [19:12:03.407] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 973 structureChanged: false Elapsed: 19.19878499954939ms
Info 3720 [19:12:03.407] Different program with same set of files:: structureIsReused:: 2
Info 3721 [19:12:03.699] getCompletionData: Get current token: 0.01577799953520298
Info 3722 [19:12:03.699] getCompletionData: Is inside comment: 0.0625
Info 3723 [19:12:03.699] getCompletionData: Get previous token 1: 0.05123299919068813
Info 3724 [19:12:03.699] getCompletionsAtPosition: isCompletionListBlocker: 0.004667000845074654
Info 3725 [19:12:03.701] getCompletionData: Semantic work: 1.7627530004829168
Info 3726 [19:12:03.701] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.00920100137591362
Info 3727 [19:12:04.122] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3728 [19:12:04.165] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 974 structureChanged: false Elapsed: 43.07515799999237ms
Info 3729 [19:12:04.165] Different program with same set of files:: structureIsReused:: 2
Info 3730 [19:12:04.167] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3731 [19:12:04.201] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 975 structureChanged: false Elapsed: 34.179228998720646ms
Info 3732 [19:12:04.201] Different program with same set of files:: structureIsReused:: 2
Info 3733 [19:12:04.580] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3734 [19:12:04.611] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 976 structureChanged: false Elapsed: 30.10165200009942ms
Info 3735 [19:12:04.611] Different program with same set of files:: structureIsReused:: 2
Info 3736 [19:12:05.537] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3737 [19:12:05.563] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 977 structureChanged: false Elapsed: 26.46731900051236ms
Info 3738 [19:12:05.564] Different program with same set of files:: structureIsReused:: 2
Info 3739 [19:12:05.564] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3740 [19:12:05.595] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 978 structureChanged: false Elapsed: 30.12198399938643ms
Info 3741 [19:12:05.595] Different program with same set of files:: structureIsReused:: 2
Info 3742 [19:12:06.848] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3743 [19:12:06.915] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 979 structureChanged: false Elapsed: 67.16072800010443ms
Info 3744 [19:12:06.915] Different program with same set of files:: structureIsReused:: 2
Info 3745 [19:12:07.055] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3746 [19:12:07.081] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 980 structureChanged: false Elapsed: 25.658608999103308ms
Info 3747 [19:12:07.081] Different program with same set of files:: structureIsReused:: 2
Info 3748 [19:12:07.604] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3749 [19:12:07.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 981 structureChanged: false Elapsed: 36.26267799921334ms
Info 3750 [19:12:07.641] Different program with same set of files:: structureIsReused:: 2
Info 3751 [19:12:08.058] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3752 [19:12:08.081] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 982 structureChanged: false Elapsed: 23.3804649990052ms
Info 3753 [19:12:08.081] Different program with same set of files:: structureIsReused:: 2
Info 3754 [19:12:10.267] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3755 [19:12:10.303] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 983 structureChanged: false Elapsed: 36.35042499937117ms
Info 3756 [19:12:10.303] Different program with same set of files:: structureIsReused:: 2
Info 3757 [19:12:10.527] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3758 [19:12:10.551] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 984 structureChanged: false Elapsed: 24.426312001422048ms
Info 3759 [19:12:10.551] Different program with same set of files:: structureIsReused:: 2
Info 3760 [19:12:10.581] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3761 [19:12:10.608] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 985 structureChanged: false Elapsed: 27.012364000082016ms
Info 3762 [19:12:10.608] Different program with same set of files:: structureIsReused:: 2
Info 3763 [19:12:36.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3764 [19:12:36.757] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 986 structureChanged: false Elapsed: 38.43761200085282ms
Info 3765 [19:12:36.757] Different program with same set of files:: structureIsReused:: 2
Info 3766 [19:12:37.571] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3767 [19:12:37.613] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 987 structureChanged: false Elapsed: 42.29566400125623ms
Info 3768 [19:12:37.613] Different program with same set of files:: structureIsReused:: 2
Info 3769 [19:12:37.785] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3770 [19:12:37.829] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 988 structureChanged: false Elapsed: 44.22027900069952ms
Info 3771 [19:12:37.829] Different program with same set of files:: structureIsReused:: 2
Info 3772 [19:12:38.117] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3773 [19:12:38.140] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 989 structureChanged: false Elapsed: 22.24797699972987ms
Info 3774 [19:12:38.140] Different program with same set of files:: structureIsReused:: 2
Info 3775 [19:12:39.171] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3776 [19:12:39.230] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 990 structureChanged: false Elapsed: 58.719936000183225ms
Info 3777 [19:12:39.230] Different program with same set of files:: structureIsReused:: 2
Info 3778 [19:12:39.233] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3779 [19:12:39.260] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 991 structureChanged: false Elapsed: 26.882999999448657ms
Info 3780 [19:12:39.260] Different program with same set of files:: structureIsReused:: 2
Info 3781 [19:12:39.601] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3782 [19:12:39.629] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 992 structureChanged: false Elapsed: 28.326822999864817ms
Info 3783 [19:12:39.629] Different program with same set of files:: structureIsReused:: 2
Info 3784 [19:12:41.768] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3785 [19:12:41.818] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 993 structureChanged: false Elapsed: 49.528407000005245ms
Info 3786 [19:12:41.818] Different program with same set of files:: structureIsReused:: 2
Info 3787 [19:12:46.720] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3788 [19:12:46.754] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 994 structureChanged: false Elapsed: 34.425050999969244ms
Info 3789 [19:12:46.754] Different program with same set of files:: structureIsReused:: 2
Info 3790 [19:12:59.721] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3791 [19:12:59.793] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 995 structureChanged: false Elapsed: 64.90811899863183ms
Info 3792 [19:12:59.793] Different program with same set of files:: structureIsReused:: 2
Info 3793 [19:13:02.525] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3794 [19:13:02.561] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 996 structureChanged: false Elapsed: 35.840173000469804ms
Info 3795 [19:13:02.561] Different program with same set of files:: structureIsReused:: 2
Info 3796 [19:13:04.450] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3797 [19:13:04.498] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 997 structureChanged: false Elapsed: 47.42218399979174ms
Info 3798 [19:13:04.498] Different program with same set of files:: structureIsReused:: 2
Info 3799 [19:13:04.907] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3800 [19:13:04.932] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 998 structureChanged: false Elapsed: 25.13439100049436ms
Info 3801 [19:13:04.932] Different program with same set of files:: structureIsReused:: 2
Info 3802 [19:13:05.108] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3803 [19:13:05.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 999 structureChanged: false Elapsed: 19.33928900025785ms
Info 3804 [19:13:05.127] Different program with same set of files:: structureIsReused:: 2
Info 3805 [19:13:05.441] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3806 [19:13:05.461] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1000 structureChanged: false Elapsed: 20.73600099980831ms
Info 3807 [19:13:05.461] Different program with same set of files:: structureIsReused:: 2
Info 3808 [19:13:17.271] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3809 [19:13:17.293] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1001 structureChanged: false Elapsed: 21.726188000291586ms
Info 3810 [19:13:17.293] Different program with same set of files:: structureIsReused:: 2
Info 3811 [19:13:17.482] getCompletionData: Get current token: 0.028171999379992485
Info 3812 [19:13:17.482] getCompletionData: Is inside comment: 0.014235001057386398
Info 3813 [19:13:17.482] getCompletionData: Get previous token 1: 0.08163500018417835
Info 3814 [19:13:17.482] getCompletionsAtPosition: isCompletionListBlocker: 0.010058000683784485
Info 3815 [19:13:17.485] getCompletionData: Semantic work: 2.3646450005471706
Info 3816 [19:13:17.485] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.00252700038254261
Info 3817 [19:13:18.431] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3818 [19:13:18.493] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1002 structureChanged: false Elapsed: 62.42945799976587ms
Info 3819 [19:13:18.494] Different program with same set of files:: structureIsReused:: 2
Info 3820 [19:13:19.076] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3821 [19:13:19.105] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1003 structureChanged: false Elapsed: 28.90341500006616ms
Info 3822 [19:13:19.105] Different program with same set of files:: structureIsReused:: 2
Info 3823 [19:13:19.762] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3824 [19:13:19.817] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1004 structureChanged: false Elapsed: 54.291641000658274ms
Info 3825 [19:13:19.817] Different program with same set of files:: structureIsReused:: 2
Info 3826 [19:13:19.818] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3827 [19:13:19.848] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1005 structureChanged: false Elapsed: 29.61990600079298ms
Info 3828 [19:13:19.848] Different program with same set of files:: structureIsReused:: 2
Info 3829 [19:13:20.517] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3830 [19:13:20.566] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1006 structureChanged: false Elapsed: 48.976896999403834ms
Info 3831 [19:13:20.566] Different program with same set of files:: structureIsReused:: 2
Info 3832 [19:13:22.156] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3833 [19:13:22.208] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1007 structureChanged: false Elapsed: 51.93900300003588ms
Info 3834 [19:13:22.208] Different program with same set of files:: structureIsReused:: 2
Info 3835 [19:13:22.400] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3836 [19:13:22.420] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1008 structureChanged: false Elapsed: 19.79412200115621ms
Info 3837 [19:13:22.420] Different program with same set of files:: structureIsReused:: 2
Info 3838 [19:13:22.738] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3839 [19:13:22.795] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1009 structureChanged: false Elapsed: 57.238905999809504ms
Info 3840 [19:13:22.796] Different program with same set of files:: structureIsReused:: 2
Info 3841 [19:13:23.088] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3842 [19:13:23.118] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1010 structureChanged: false Elapsed: 29.573370000347495ms
Info 3843 [19:13:23.118] Different program with same set of files:: structureIsReused:: 2
Info 3844 [19:13:23.374] getCompletionData: Get current token: 0.016648000106215477
Info 3845 [19:13:23.374] getCompletionData: Is inside comment: 0.05666700005531311
Info 3846 [19:13:23.374] getCompletionData: Get previous token 1: 0.04470700025558472
Info 3847 [19:13:23.375] getCompletionData: Get previous token 2: 0.0634239986538887
Info 3848 [19:13:23.375] getCompletionsAtPosition: isCompletionListBlocker: 0.583339000120759
Info 3849 [19:13:23.390] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3850 [19:13:23.400] getCompletionData: Semantic work: 24.52835699915886
